timestamp,transaction_id,product_type,details,amount,price,total_value
2024-07-29,3ZO9OQ2IVBFPO2SCP62E,ticket,2024_PIX_001_100,5,9,45
2024-07-29,O9BT565C12NX8O5QRAVC,ticket,2024_PIX_001_100,3,8,24
2024-07-29,W8XHJ3Q2C7ZMUWPHE88W,ticket,2024_PIX_001_100,5,11,55
2024-07-29,Y0FZBDFXLRU9NSA49UNB,ticket,2024_PIX_001_100,3,10,30
2024-07-29,MKBYHF34O7FCXQ99NAPR,snacks,,2,8,16
2024-07-29,DKS2PB7XNQ8EH7Z50221,ticket,2024_PIX_001_100,4,9,36
2024-07-29,CUG642J978FW94PAPMMP,ticket,2024_PIX_001_100,4,14,56
2024-07-29,RRVNGYRNDMMF7EAB2Q4T,ticket,2024_PIX_001_100,5,13,65
2024-07-30,M60AKL5ZW2QJS4RQ73FZ,ticket,2024_PIX_001_100,2,12,24
2024-07-30,NQ6FDXPZSM6IOSPJQ265,ticket,2024_PIX_001_100,4,8,32
2024-07-30,EDM4BAGMMSKGV8VRM7OI,ticket,2024_PIX_001_100,5,10,50
2024-07-30,8YD0YXLPO8YC3GL081DD,ticket,2024_PIX_001_100,5,12,60
2024-07-30,4736HESTUQ84KJJ6EKLX,ticket,2024_PIX_001_100,5,13,65
2024-07-30,AGNO5QLVA7RKPVQ6KP35,ticket,2024_PIX_001_100,4,12,48
2024-07-30,Q7F8I8SXOJ3WU4O9NK30,snacks,,3,9,27
2024-07-30,A09AEZB8SFFYS0IHEKF5,ticket,2024_PIX_001_100,4,9,36
2024-07-30,X102NJVA47QXRF1WAPN9,popcorn,,2,7,14
2024-07-30,TK01U9YN6F2D6LPXX4WO,ticket,2024_PIX_001_100,4,14,56
2024-07-30,8IVJECY7I7TX6GF2AOE2,ticket,2024_PIX_001_100,1,8,8
2024-07-30,RYHZ2BSJ0D1HVL0ZUD1U,popcorn,,3,8,24
2024-07-30,1XQJ87CKFF2QGRCDNUZA,snacks,,2,7,14
2024-07-30,MLR64P0QWQBOPHYZBFFD,drinks,,2,9,18
2024-07-30,JB3IZ4R50RP45IF2DN5B,ticket,2024_PIX_001_100,5,10,50
2024-07-30,F2APURN3O5H4PXGQ2IRI,ticket,2024_PIX_001_100,1,12,12
2024-07-30,N0BA5XHXTD4I064CTQL7,ticket,2024_PIX_001_100,1,12,12
2024-07-30,5D4VEEL4PXN6FRGYU3NK,ticket,2024_PIX_001_100,3,12,36
2024-07-30,8XCGA39ASH41C8D8FEET,ticket,2024_PIX_001_100,4,13,52
2024-07-30,KXWFIH2KCT4BESN3SVKG,ticket,2024_PIX_001_100,3,10,30
2024-07-30,MZNBE6QG9NXKVAOVYOAF,ticket,2024_PIX_001_100,2,14,28
2024-07-30,DQYX8A1339BZ94QCYYE2,ticket,2024_PIX_001_100,3,10,30
2024-07-30,LP7X64AHCGOSRQOUTKKI,ticket,2024_PIX_001_100,2,14,28
2024-07-30,FR5NAK92H6LUQW9K6U8J,popcorn,,2,5,10
2024-07-30,DSN8SLMAEHZ0ZNEHS0DP,ticket,2024_PIX_001_100,5,11,55
2024-07-30,JOTG2JPAJ7VMMLREXWUS,ticket,2024_PIX_001_100,2,13,26
2024-07-30,0KTCSUP67NGTRXI4OBAQ,drinks,,3,9,27
2024-07-30,1HIHXJWMYT8MRAW9U8BF,snacks,,3,6,18
2024-07-30,PGB9ZQBFB4QVOGXTK4AQ,popcorn,,2,9,18
2024-07-30,0L1NTNTOBGM44QCY6BH5,popcorn,,1,7,7
2024-07-30,R7PPEPPT153LPEGJZPTN,ticket,2024_PIX_001_100,3,10,30
2024-07-30,O25LSRSJWKXAGJDDS4F8,ticket,2024_PIX_001_100,3,15,45
2024-07-30,YRDED2STG24O5PKOOQWH,drinks,,1,10,10
2024-07-30,BNN1Z5I6KYQIXKODUV7B,ticket,2024_PIX_001_100,3,9,27
2024-07-30,DYVS2BKRLM4RZB5WAJTN,ticket,2024_PIX_001_100,4,14,56
2024-07-30,1J81TTOAKV7GZ9248L9Y,ticket,2024_PIX_001_100,2,12,24
2024-07-30,JE3MORLAITB78U2HO5XB,ticket,2024_PIX_001_100,3,10,30
2024-07-30,WEEHK83UXXB0QB36UL1L,popcorn,,2,8,16
2024-07-30,H8CZJX7PHC3M4VCR5MCP,ticket,2024_PIX_001_100,3,11,33
2024-07-30,DWGSMXVQK9XIMUPW09J4,popcorn,,2,9,18
2024-07-30,NICEYURMPATGWJ4Z9REW,ticket,2024_PIX_001_100,3,15,45
2024-07-30,5V6CSA0NMG52W01DPA4F,ticket,2024_PIX_001_100,1,14,14
2024-07-30,Y7YMNHPIFYPMJG7ZZ77U,popcorn,,1,7,7
2024-07-30,2K8UDBBGCJ2S09UU340M,ticket,2024_PIX_001_100,3,10,30
2024-07-30,HOT90SNN4I4SD7JFJ3QP,ticket,2024_PIX_001_100,1,10,10
2024-07-30,FZNWCI9NQTY0VB70J9UT,ticket,2024_PIX_001_100,2,10,20
2024-07-30,QZ76C92VPMPK0SVEO913,ticket,2024_PIX_001_100,1,9,9
2024-07-30,BW5Z3ZKW1IKXMH1QWGLR,ticket,2024_PIX_001_100,4,15,60
2024-07-30,R29PRTC5H2ZTY7ZDA0OH,ticket,2024_PIX_001_100,3,9,27
2024-07-30,O57ES95ZV34ID8U0YKVK,ticket,2024_PIX_001_100,2,11,22
2024-07-30,T0OOTFJ2COQ6W3YTFQYG,ticket,2024_PIX_001_100,5,10,50
2024-07-30,DP1U5CXCB3TMXLU97V1L,ticket,2024_PIX_001_100,4,14,56
2024-07-30,MFNB8U7NNZUU35UIAX7Q,ticket,2024_PIX_001_100,1,11,11
2024-07-30,U9FARIAJ3NKQ29UR7894,ticket,2024_PIX_001_100,3,12,36
2024-07-30,3FMSPYP9Y4DB3RE14OF4,ticket,2024_PIX_001_100,5,13,65
2024-07-30,G0OBCUU4PPWB02RV9X6C,ticket,2024_PIX_001_100,3,9,27
2024-07-30,1D03Y608S0RRKMXZXLBH,ticket,2024_PIX_001_100,5,15,75
2024-07-30,MPCXKR43ZJWVLTNXUS32,ticket,2024_PIX_001_100,2,10,20
2024-07-30,ER2NUKAU7AH29P1I1048,ticket,2024_PIX_001_100,2,10,20
2024-07-30,UHVOJO2KNOEXV0MO2DYT,ticket,2024_PIX_001_100,4,12,48
2024-07-30,XHPRD5H8PO2NXHV8ASZH,ticket,2024_PIX_001_100,2,12,24
2024-07-30,KGO732NXLPPAEZPWC9DS,ticket,2024_PIX_001_100,2,9,18
2024-07-30,9XB5CUAVJ6JHK6C30Y86,ticket,2024_PIX_001_100,5,9,45
2024-07-30,UNR58RNCCYCR6C8VMNE3,ticket,2024_PIX_001_100,2,9,18
2024-07-30,R7FXNMQS31LU2L8NR21K,ticket,2024_PIX_001_100,2,11,22
2024-07-30,5191BCPPGMD4DT896UIB,ticket,2024_PIX_001_100,3,10,30
2024-07-30,CU3BWE6LODG8ONS2USCZ,ticket,2024_PIX_001_100,1,15,15
2024-07-30,3YKE1JM8J4K1BNOC6B97,ticket,2024_PIX_001_100,4,11,44
2024-07-30,TZT209RGH900LCUYCNRR,ticket,2024_PIX_001_100,3,10,30
2024-07-30,EHRYF45R1KZUN5PJ7W12,ticket,2024_PIX_001_100,3,15,45
2024-07-30,TQM2HMQ1S74KBCU6CPUC,drinks,,1,5,5
2024-07-30,EH8DSAL9AE9D0GJN0KGR,ticket,2024_PIX_001_100,1,12,12
2024-07-30,T7JVGNDS1S5WVRRM8KJX,ticket,2024_PIX_001_100,3,9,27
2024-07-30,8HSW9WD5T941ZTY7MGO3,ticket,2024_PIX_001_100,3,12,36
2024-07-30,JRLHCMF3ZJ0O3XPIAEM5,ticket,2024_PIX_001_100,1,11,11
2024-07-30,WIUTYN800X0NE9UXK5V8,ticket,2024_PIX_001_100,1,15,15
2024-07-30,HINJMXA9EXY75GR0RNN0,ticket,2024_PIX_001_100,3,14,42
2024-07-30,RRBT2CEX0C9OJLIIIWGS,ticket,2024_PIX_001_100,4,10,40
2024-07-30,CNAPED1NR60RYH8YDT1A,ticket,2024_PIX_001_100,3,10,30
2024-07-30,F0BYYWRU0ZX139ESANMO,ticket,2024_PIX_001_100,1,12,12
2024-07-30,KDENXEJ2KBTMREZKHALZ,ticket,2024_PIX_001_100,4,9,36
2024-07-30,75CBIR3P3X5SV0YMPIU4,ticket,2024_PIX_001_100,3,14,42
2024-07-30,MF98QUQ72M494XIR7UB6,ticket,2024_PIX_001_100,1,11,11
2024-07-30,K62QH6YQXKA1ILBBV9VS,ticket,2024_PIX_001_100,2,12,24
2024-07-30,HQV8VAKJL5R62EI4G2B5,popcorn,,2,8,16
2024-07-30,03AXBEYU805NZPWF6H3Y,ticket,2024_PIX_001_100,3,15,45
2024-07-30,UXOIP030FYEGMK3KD0WI,drinks,,1,9,9
2024-07-30,VNVEYAVUA3U7CVFAJ6VC,ticket,2024_PIX_001_100,4,15,60
2024-07-30,PI5JVNY22BNLE7EUJWPZ,ticket,2024_PIX_001_100,2,10,20
2024-07-30,17GBWO2GNRJRCFC4XXXI,ticket,2024_PIX_001_100,5,14,70
2024-07-30,BJ35UA7S7ZX2JMDTE1E3,ticket,2024_PIX_001_100,3,10,30
2024-07-30,6RQ80SCQMLIJK8H6OG3B,ticket,2024_PIX_001_100,1,15,15
2024-07-30,1Z2LK7B1R1MBD845EG0T,ticket,2024_PIX_001_100,4,11,44
2024-07-30,QG4ILGL7Z6ISH5A2BQ04,snacks,,2,7,14
2024-07-30,T173UX3HK52PUOCR52VJ,snacks,,3,5,15
2024-07-30,NUDJXMMUPA4M3UHH0VIP,drinks,,1,7,7
2024-07-30,BGUTWZG36ZP87SJRTVDV,ticket,2024_PIX_001_100,5,15,75
2024-07-30,EA0EXVKKH869BRLYJRYR,ticket,2024_PIX_001_100,1,13,13
2024-07-30,5KSBM4WM7POW708N7S7O,popcorn,,2,9,18
2024-07-30,CB0QVTWHUV7QSKTD8UVT,ticket,2024_PIX_001_100,4,8,32
2024-07-30,3WEI4HVTP3HSSSOSS0I5,ticket,2024_PIX_001_100,3,15,45
2024-07-30,VYRQOILB4C50GH8004BA,drinks,,3,7,21
2024-07-30,SRPLYGO1DY35TH3SZKQL,ticket,2024_PIX_001_100,1,11,11
2024-07-30,7Q8O26BISHBLTII3CYXQ,ticket,2024_PIX_001_100,5,14,70
2024-07-30,FMXDVS4ATDZNREFO0UVE,ticket,2024_PIX_001_100,4,8,32
2024-07-30,WNX6IAOM5DRFRU86CHGD,ticket,2024_PIX_001_100,5,11,55
2024-07-30,4PZOC6BBL1M8B6TFDTHQ,ticket,2024_PIX_001_100,5,13,65
2024-07-30,VQN0US1576DHX3TNCULI,ticket,2024_PIX_001_100,5,12,60
2024-07-30,HI5OT1BV52IBT4U0JIKP,ticket,2024_PIX_001_100,1,10,10
2024-07-30,XN7G6XFZF7C11N5MFLLQ,ticket,2024_PIX_001_100,1,8,8
2024-07-30,FJWPCO7QGOPPMWZCQFJI,ticket,2024_PIX_001_100,1,11,11
2024-07-30,DKEK04YR4HHT1X5O27L8,ticket,2024_PIX_001_100,3,14,42
2024-07-30,A7H9K9I35B16PUR4F60W,drinks,,3,5,15
2024-07-30,OJO2Q7OLCWEFNMGGF3SX,ticket,2024_PIX_001_100,3,8,24
2024-07-30,S09HMCSABXL1FYLVDPC3,snacks,,2,5,10
2024-07-30,533T9OQD0R90OD3X256U,ticket,2024_PIX_001_100,1,10,10
2024-07-30,C3XJVJYGJK0MMPS2VK9M,popcorn,,3,5,15
2024-07-30,BIUT0JIYCYC1ECLVMM1S,ticket,2024_PIX_001_100,3,10,30
2024-07-30,YQ7R1WGZOQR1Q2VUTXAG,ticket,2024_PIX_001_100,5,14,70
2024-07-30,4XKHPI8KBSQN0ZLJNWJ1,ticket,2024_PIX_001_100,1,14,14
2024-07-30,KPOA9X0BXKSZR6ML1PE8,ticket,2024_PIX_001_100,2,9,18
2024-07-30,WJ7M19UVWESFAJCB07UE,drinks,,1,9,9
2024-07-30,S07KAGD0MHLWAV5JAS2K,drinks,,1,5,5
2024-07-30,6K0AQXIMJUN4DJXYQ2MY,popcorn,,1,6,6
2024-07-30,J6HL2J1PB7JFOUIT3OBH,ticket,2024_PIX_001_100,5,10,50
2024-07-30,G93LJ2BDZ4U9VMCQS7G0,popcorn,,2,10,20
2024-07-30,1J7PZIKRJRKH8AM9OCPY,ticket,2024_PIX_001_100,3,8,24
2024-07-30,B5PQ8YN89VW4356CUC13,ticket,2024_PIX_001_100,4,15,60
2024-07-30,7N9B111N0GE66XJD77QT,ticket,2024_PIX_001_100,1,15,15
2024-07-30,UJFDGK431S3JAQSDVSUM,ticket,2024_PIX_001_100,4,8,32
2024-07-30,I72SLJ7TM4JI6NGRK0KD,popcorn,,2,5,10
2024-07-30,GNXMPAI7WFXULOK2U58Z,drinks,,2,5,10
2024-07-30,46A372LKGL4LNUVMSP9R,popcorn,,3,6,18
2024-07-30,DDS4GMUKUEJ8LQTJMHV8,ticket,2024_PIX_001_100,5,11,55
2024-07-30,AMEN71Q0V9CXURALBYFE,ticket,2024_PIX_001_100,4,8,32
2024-07-30,SVI0DXN3JXV0DVQP4K59,ticket,2024_PIX_001_100,4,10,40
2024-07-30,LEACPAZ39N5N2AYJO3IA,ticket,2024_PIX_001_100,2,14,28
2024-07-30,K5EFSB2HVLYVRGLS6VBM,ticket,2024_PIX_001_100,5,10,50
2024-07-30,1S4IFKUY2UVN5NPB7JLV,ticket,2024_PIX_001_100,2,8,16
2024-07-30,5L50PYHOV4QVUZPQCY89,ticket,2024_PIX_001_100,5,14,70
2024-07-30,SZ458VR2TFHJK3A36AVE,ticket,2024_PIX_001_100,1,13,13
2024-07-30,NQ6W45YOQOQ8PNTB24LE,ticket,2024_PIX_001_100,5,8,40
2024-07-30,ADYXQDBTPUSCFLUNNFCA,ticket,2024_PIX_001_100,3,10,30
2024-07-30,MNC7PFJFRVICR92SP5OK,ticket,2024_PIX_001_100,1,9,9
2024-07-30,EKQCG9BGS5DCOPYJ4U0G,ticket,2024_PIX_001_100,5,10,50
2024-07-30,QF74FD4GLMMGG5LR6VA2,popcorn,,1,10,10
2024-07-30,C3Q406ONIVZMJTCRB86P,ticket,2024_PIX_001_100,1,15,15
2024-07-30,4O2TX0W7F1ZPK5KTFMFK,ticket,2024_PIX_001_100,2,10,20
2024-07-30,WIEOVL4OJ03U12CCPYVD,ticket,2024_PIX_001_100,2,8,16
2024-07-30,RKZS3G22SVVHSF81ZVBR,ticket,2024_PIX_001_100,4,12,48
2024-07-30,9ITQPLH20230VHT590F5,drinks,,1,7,7
2024-07-30,MZ3J32JL2OY3GRJ8KZT6,drinks,,1,5,5
2024-07-30,ETUP4KPELK17GR7HW6WY,drinks,,2,8,16
2024-07-30,WR23IADLEV3O0M2HRC70,ticket,2024_PIX_001_100,1,10,10
2024-07-30,YDT8OP9M39QSHYM9JP6I,ticket,2024_PIX_001_100,3,13,39
2024-07-30,SBAQ2F79S607S8KUOMZM,ticket,2024_PIX_001_100,4,8,32
2024-07-30,K31NE40TDULBGM6RNBNE,ticket,2024_PIX_001_100,4,13,52
2024-07-30,SZG2T3JZLDQJQU608HSS,ticket,2024_PIX_001_100,1,8,8
2024-07-30,SRKZN50JUN7CGSI7FLTG,ticket,2024_PIX_001_100,3,8,24
2024-07-30,DEL6GI3YTFFDZJIJS0LI,ticket,2024_PIX_001_100,4,11,44
2024-07-30,GTU9GBEJNVK7H7UT4ORV,ticket,2024_PIX_001_100,1,11,11
2024-07-30,MT12NUAN86KBDSE2J47N,ticket,2024_PIX_001_100,2,11,22
2024-07-30,XED4FY8G4JYPE0L6FA99,ticket,2024_PIX_001_100,1,11,11
2024-07-30,T2RHD0VB06Z4C4S7YP1Q,drinks,,2,9,18
2024-07-30,KYTKQTPV8JO1GRIJ9FCM,ticket,2024_PIX_001_100,2,13,26
2024-07-30,7YFXVYGHTOZDKZRGRWHP,ticket,2024_PIX_001_100,5,8,40
2024-07-30,MN4W6MNZOSMDPZ6W5I3K,drinks,,1,9,9
2024-07-30,NVLGLS2W7BW46J7KSP4U,ticket,2024_PIX_001_100,1,10,10
2024-07-30,TZ7ILBYD23251ZP5YVSC,ticket,2024_PIX_001_100,3,8,24
2024-07-30,DF8I4THPI9PMFGJQVGYQ,ticket,2024_PIX_001_100,5,13,65
2024-07-30,HRMH8ZGPQVGY1L7VPV6A,ticket,2024_PIX_001_100,3,8,24
2024-07-30,1B51UCIGZSONM9Y7ZLER,ticket,2024_PIX_001_100,3,13,39
2024-07-30,AUH9QCOMNXI0Q5LZFFDE,ticket,2024_PIX_001_100,4,15,60
2024-07-30,QLLFXAOFNNBDIFX63JOF,ticket,2024_PIX_001_100,3,15,45
2024-07-30,5WWPJC6EU8Q22M3Y428I,ticket,2024_PIX_001_100,3,12,36
2024-07-30,XMKC8UQ5UQFNTO4PPTVF,ticket,2024_PIX_001_100,1,14,14
2024-07-30,VBNN1Q1FY6Z7BGN1A3HH,ticket,2024_PIX_001_100,3,9,27
2024-07-30,QFQD4WV9MFB4M1U80HKT,ticket,2024_PIX_001_100,2,9,18
2024-07-30,S2082APDQGVBIOLPR6KY,ticket,2024_PIX_001_100,1,13,13
2024-07-30,OHTJZX3VP03ZK8XJR01C,ticket,2024_PIX_001_100,4,10,40
2024-07-30,233KN2I58JDIERXZO9J8,ticket,2024_PIX_001_100,5,14,70
2024-07-30,YPCXTBOHBBKYZ78LK134,ticket,2024_PIX_001_100,5,12,60
2024-07-30,15QI7C2IE6F3X84SIUZI,ticket,2024_PIX_001_100,1,11,11
2024-07-30,OXWRC5H00NGW5IU4NB1L,ticket,2024_PIX_001_100,4,8,32
2024-07-30,NBOIQQJ6IHGOIEKDCHNJ,ticket,2024_PIX_001_100,3,13,39
2024-07-30,JBNZPN3MC2AAI75HPW2R,ticket,2024_PIX_001_100,3,12,36
2024-07-30,EGPFF0VTRBTE2M1EIOYY,ticket,2024_PIX_001_100,1,13,13
2024-07-30,14BPW8ADGFXTTN415N97,ticket,2024_PIX_001_100,5,10,50
2024-07-30,7GPLFMW4LWDHSX0R5CVB,ticket,2024_PIX_001_100,4,11,44
2024-07-30,DHF30RX6KAGB8PIKDHC1,ticket,2024_PIX_001_100,3,8,24
2024-07-30,ODFE48P1WBRNKWWLXLFR,ticket,2024_PIX_001_100,3,13,39
2024-07-30,UYEU150NBZNUFVI4NHOV,ticket,2024_PIX_001_100,3,8,24
2024-07-30,TR8E4AFCDGP4FGE82RM0,ticket,2024_PIX_001_100,5,15,75
2024-07-30,X7TXIOC2EBXX0XRFUUC5,drinks,,3,9,27
2024-07-30,SRU6V6802EP1ZCFE5BG9,ticket,2024_PIX_001_100,2,14,28
2024-07-30,CI45P5ZE5VZKJCEFTLIO,ticket,2024_PIX_001_100,3,14,42
2024-07-30,O9JHD8OYOXJZGECCTPB7,ticket,2024_PIX_001_100,5,14,70
2024-07-30,AMJS3D86X9R41YRHSA1S,ticket,2024_PIX_001_100,2,8,16
2024-07-30,SWUDUHLM5TR9ZY1OLX3X,ticket,2024_PIX_001_100,5,15,75
2024-07-30,V9MJ74SOTNFRMIDT2QE2,drinks,,1,6,6
2024-07-30,YMM7NZGQYMUR9I7EVU7Z,ticket,2024_PIX_001_100,4,14,56
2024-07-30,4LF5KWABT8EQSRENZ28T,ticket,2024_PIX_001_100,5,15,75
2024-07-30,59L2VSAV0XN8BNLWB32P,ticket,2024_PIX_001_100,4,12,48
2024-07-30,L803LO60JUHXHYWA6RCY,ticket,2024_PIX_001_100,2,11,22
2024-07-30,AW347XH5LI2SHWEIZVAB,ticket,2024_PIX_001_100,1,8,8
2024-07-30,H0FG024MG7V9MN6LD4NU,ticket,2024_PIX_001_100,2,8,16
2024-07-30,7CH52IGUZVYLVLEQ1JMV,ticket,2024_PIX_001_100,3,12,36
2024-07-30,SOIXADLCCPL6CWCGDCOQ,drinks,,3,6,18
2024-07-30,ERBQR5KMDBBYRNSD6UCS,ticket,2024_PIX_001_100,4,11,44
2024-07-30,PSNQ7LOHPD1ME6GN4RER,ticket,2024_PIX_001_100,5,10,50
2024-07-30,HHDDUYTNDQBTDRTHNG68,ticket,2024_PIX_001_100,4,11,44
2024-07-30,8X51KUUB7EG3O9AOZ1ER,ticket,2024_PIX_001_100,5,13,65
2024-07-30,EKZKTMXWFZNM86BOVB37,drinks,,3,9,27
2024-07-30,7LO570IW3FOM3CZVQNC8,snacks,,1,10,10
2024-07-30,YYWGC2169GINJTPU43TU,ticket,2024_PIX_001_100,3,13,39
2024-07-30,WV1I89UKV9NSOCDKDW95,ticket,2024_PIX_001_100,2,11,22
2024-07-30,6ZU54CZN1KQ4IGMYINXA,ticket,2024_PIX_001_100,2,9,18
2024-07-30,IXNL338BL1LL2UARFL5D,ticket,2024_PIX_001_100,1,11,11
2024-07-30,8I9E5NOAZ6715U0NL3EP,ticket,2024_PIX_001_100,3,11,33
2024-07-30,XWTJGJOMZP6KNPEZZLNG,ticket,2024_PIX_001_100,4,13,52
2024-07-30,9H0S3KBPLBBUD4VRD4OK,ticket,2024_PIX_001_100,3,14,42
2024-07-30,681B7CO0YMK1SYBEEPRB,ticket,2024_PIX_001_100,5,9,45
2024-07-30,0ASCG8S3S2X1BV6VHF2G,snacks,,3,9,27
2024-07-30,4AQ40TDRZOCBCORDYBDY,ticket,2024_PIX_001_100,4,14,56
2024-07-30,Z27PX5BDLEBK4ZJS87C8,ticket,2024_PIX_001_100,5,11,55
2024-07-30,1Q9EN9J3RLBSVJ66Z2F5,ticket,2024_PIX_001_100,3,9,27
2024-07-30,OAK8B2IXDQV5KXFE8L8E,ticket,2024_PIX_001_100,5,13,65
2024-07-30,UZRXGIXMI131BYV73NVI,ticket,2024_PIX_001_100,4,12,48
2024-07-30,FFHPGHS5BOAJOV74U0EI,ticket,2024_PIX_001_100,5,10,50
2024-07-30,35TC0V2K24EG33J7CGV7,ticket,2024_PIX_001_100,5,10,50
2024-07-30,C15XZDH7Z7QXQEF2EWG1,ticket,2024_PIX_001_100,4,9,36
2024-07-30,WRYI1IX0FOWEUZ408XSX,ticket,2024_PIX_001_100,5,10,50
2024-07-30,CGJVP7OU9S0HQAG6H2PI,ticket,2024_PIX_001_100,1,13,13
2024-07-30,QL9BFDSGEMJW3C22AUJH,ticket,2024_PIX_001_100,2,14,28
2024-07-30,JZ54O0BJGHA6PUFXNVJ8,drinks,,1,5,5
2024-07-30,SVJG7PT3OJISB2ELAR4S,ticket,2024_PIX_001_100,1,13,13
2024-07-30,0GLAHEEPCS1CBTFQIXL0,ticket,2024_PIX_001_100,1,12,12
2024-07-30,IKA3XAGJY5HNO1S0FXDH,ticket,2024_PIX_001_100,1,11,11
2024-07-30,T4YUYQ3UPY9LIEPQ2RW2,ticket,2024_PIX_001_100,2,14,28
2024-07-30,D54NBU7D8FNRQCBGMFJ0,drinks,,2,8,16
2024-07-30,37YPN56R7ZOE79YSWO55,ticket,2024_PIX_001_100,1,9,9
2024-07-30,53JAD9VEZXKBEZBHEUVA,ticket,2024_PIX_001_100,2,15,30
2024-07-31,R4TILV0TV9RI8S05S36G,popcorn,,2,7,14
2024-07-31,GA7G04A4NSDNEN0JOJYV,ticket,2024_PIX_001_100,5,15,75
2024-07-31,BRWSAI486MBZD7USMGN4,snacks,,1,10,10
2024-07-31,IJ6SP4PD3D7IEW1HX7SM,ticket,2024_PIX_001_100,1,12,12
2024-07-31,FCABRMQDYZ7DPSF65PH2,ticket,2024_PIX_001_100,4,8,32
2024-07-31,NTOBV95BYX66D7YLILYJ,ticket,2024_PIX_001_100,1,15,15
2024-07-31,UQLQ32XZYADK9Z50BH5Z,ticket,2024_PIX_001_100,4,10,40
2024-07-31,AS6K2JEQF5JA5EUG5XLR,ticket,2024_PIX_001_100,1,8,8
2024-07-31,P3CKVQ5V96JLLGGXEIS4,ticket,2024_PIX_001_100,4,10,40
2024-07-31,71TBL2VF4RXGX9QD81VZ,ticket,2024_PIX_001_100,4,12,48
2024-07-31,V8XVL88OPJXE56DCZTWS,snacks,,1,6,6
2024-07-31,IFLWX79Q8IZPJGSB4GF1,ticket,2024_PIX_001_100,4,11,44
2024-07-31,R2SLF1FW9BAZ92UD3NX0,ticket,2024_PIX_001_100,3,9,27
2024-07-31,N1VWHAXV2H7YWQNOCYBD,ticket,2024_PIX_001_100,3,13,39
2024-07-31,ICNJE8BOQDUE3I6B90NY,ticket,2024_PIX_001_100,2,10,20
2024-07-31,ZPMH9BIYZCOMPVB7DUR4,snacks,,3,8,24
2024-07-31,E25KOLFZKRV0FVCZ9NAP,ticket,2024_PIX_001_100,3,9,27
2024-07-31,MUGMDUKJD6PB2VTDZOEL,ticket,2024_PIX_001_100,1,13,13
2024-07-31,RHTXMJP7090I06ED8BHT,ticket,2024_PIX_001_100,3,9,27
2024-07-31,ARGXLDSSSQQ1MJWVGZYX,popcorn,,1,5,5
2024-07-31,RETLWYLFEHB7PSR1659R,ticket,2024_PIX_001_100,3,9,27
2024-07-31,07FO5YCFBD01MWAW8GP3,ticket,2024_PIX_001_100,2,14,28
2024-07-31,8QR5VEDAE7UEKK0M67E3,popcorn,,3,5,15
2024-07-31,M8CNRJYN0H26N00AF4TL,ticket,2024_PIX_001_100,2,13,26
2024-07-31,PXYRLQ6JNEEEAQY3BVK6,ticket,2024_PIX_001_100,2,12,24
2024-07-31,9PXUUXJ9JTJCQJC1ALNJ,popcorn,,1,10,10
2024-07-31,8M0DI590QRK3IQB5CGNJ,ticket,2024_PIX_001_100,5,10,50
2024-07-31,9QOP6XKKDTDGCYOHFXN8,ticket,2024_PIX_001_100,3,9,27
2024-07-31,KQVV8D2R8NTVYAHSAU25,drinks,,3,9,27
2024-07-31,I35R46X34B6V2UVR1V7H,ticket,2024_PIX_001_100,1,13,13
2024-07-31,MAYMB8ZFNZFVYBRPCL2S,drinks,,3,10,30
2024-07-31,CI0JSII8LB9F4AKRYCG8,ticket,2024_PIX_001_100,5,11,55
2024-07-31,7WRJLKN9QR8SN8IV6H6F,popcorn,,2,10,20
2024-07-31,0W5KZLJZNOBKISFMKTCR,ticket,2024_PIX_001_100,5,8,40
2024-07-31,IQ4HNZR1WPXX8WRO87LU,snacks,,3,7,21
2024-07-31,4EF5TKYKAGY0VZE2DAFA,ticket,2024_PIX_001_100,4,9,36
2024-07-31,9LIMDY4IHKLX94A9FA8A,ticket,2024_PIX_001_100,5,14,70
2024-07-31,YEEJ686L44GC2G3NR6LT,popcorn,,3,8,24
2024-07-31,8X6MAX232W6AQH6PEA9W,ticket,2024_PIX_001_100,5,14,70
2024-07-31,QBAPLPT9YNHR7560LJW4,ticket,2024_PIX_001_100,1,8,8
2024-07-31,NWTQ75DZBA278J4KTX1B,ticket,2024_PIX_001_100,3,8,24
2024-07-31,WLEC3Q1ZRJM5Z95M28T7,popcorn,,1,9,9
2024-07-31,BJT2QPTBAZ9M2DXSWVHB,ticket,2024_PIX_001_100,5,12,60
2024-07-31,2OF2ZVZZG6UPP5LSY6DS,ticket,2024_PIX_001_100,4,9,36
2024-07-31,3TL9LXGX2XJMEESL8G9V,drinks,,2,10,20
2024-07-31,BI6TE8ZQZ1W0IHNFTRSM,ticket,2024_PIX_001_100,3,13,39
2024-07-31,MFIFCRBO54M57SE0IWCD,ticket,2024_PIX_001_100,4,14,56
2024-07-31,1IOZVR7JXHH8WCCSYXT5,ticket,2024_PIX_001_100,4,15,60
2024-07-31,K4XFQL0Q1U9BFCZLS33K,ticket,2024_PIX_001_100,2,15,30
2024-07-31,FXM29VY4FZLLM09KF9YL,ticket,2024_PIX_001_100,5,15,75
2024-07-31,CORDSITVTXNFGWF7D5QB,ticket,2024_PIX_001_100,3,15,45
2024-07-31,53BPFGEDDL2WXXY8OAMH,snacks,,1,10,10
